F,71,24000,95051
F,17,0,95051
M,75,12000,95102
M,17,0,95051
M,11,0,95103
F,75,22000,95050
M,63,47000,94041
M,28,97000,95051
F,8,0,94040
M,63,41000,95103
F,15,0,95050
M,18,0,94041
F,26,70000,95051
F,26,33000,94041
M,42,33000,95105
F,55,23000,95051
F,67,95000,95050
M,22,59000,95103
M,11,0,95050
M,20,0,94040
F,35,45000,95102
F,35,77000,95102
M,41,5000,95051
F,70,21000,94041
F,79,8000,95101
M,69,95000,95102
M,3,0,95101
F,57,25000,95050
M,76,99000,94040
M,69,67000,95103
M,83,65000,95102
F,71,13000,94041
F,7,0,95102
M,36,57000,95050
M,29,84000,95050
F,73,85000,94041
F,43,48000,95105
M,63,27000,95105
F,20,0,94041
M,42,13000,94041
F,39,69000,95101
F,15,0,95103
F,1,0,94041
M,93,37000,95101
F,88,41000,94040
M,49,41000,94041
M,2,0,95051
M,88,63000,95105
F,69,38000,95105
F,20,0,94041
F,69,99000,95051
F,32,26000,95102
F,11,0,95102
M,68,68000,94041
M,10,0,95101
F,13,0,95103
F,0,0,95105
F,39,65000,95101
M,54,83000,95102
F,10,0,95103
M,53,44000,95051
F,52,19000,94041
M,68,64000,95101
F,39,96000,94040
M,14,0,95105
M,5,0,95050
M,29,52000,95050
M,62,70000,95101
F,88,21000,95102
M,57,7000,94041
M,92,78000,94041
M,75,13000,95102
F,27,34000,95103
F,35,64000,94041
F,30,88000,95103
F,62,11000,95103
M,75,4000,94041
M,44,38000,94041
M,76,90000,95050
F,37,68000,94041
F,76,55000,95050
F,28,74000,95103
F,71,7000,95102
F,19,0,94041
F,81,21000,94040
M,4,0,95051
M,91,98000,95050
M,27,38000,95105
F,92,87000,95105
F,56,70000,95101
F,33,90000,95103
F,57,56000,94040
F,15,0,95051
M,19,0,94041
F,29,98000,95050
M,30,24000,95103
M,44,96000,95105
F,12,0,95102
F,87,51000,95101
M,49,71000,95103
F,75,93000,95102
F,29,38000,95050
F,29,17000,95050
M,1,0,95101
M,76,98000,95050
F,35,97000,95103
M,19,0,95101
F,50,75000,95105
F,65,13000,95103
F,9,0,95051
M,79,51000,95102
F,45,90000,94041
M,67,54000,94040
F,85,21000,95050
F,29,11000,95101
F,40,94000,95051
F,27,82000,95105
M,99,48000,94040
F,36,36000,95051
F,64,82000,95102
F,15,0,95105
M,19,0,95101
M,86,10000,95102
M,50,58000,95051
M,28,36000,94041
M,63,94000,95102
M,42,24000,95051
M,46,56000,95101
M,74,59000,94041
M,36,86000,95050
F,3,0,95050
F,45,52000,95103
M,18,0,95101
F,68,68000,94041
F,61,33000,94041
F,63,27000,94041
F,33,28000,94040
M,70,9000,95050
F,15,0,95103
M,1,0,95050
F,64,47000,95050
F,56,98000,95101
M,62,42000,95050
M,14,0,95101
M,48,87000,95051
M,98,9000,94041
M,70,16000,95102
F,1,0,95051
M,44,85000,95103
F,48,37000,95103
M,48,11000,95105
F,63,14000,94040
F,94,60000,95103
F,88,24000,95102
F,4,0,95051
M,93,28000,94040
F,61,85000,94040
F,91,85000,95101
M,5,0,94040
F,26,13000,95102
F,44,33000,95105
F,67,78000,95101
M,41,54000,95101
M,77,47000,94040
F,36,87000,95050
M,18,0,95102
M,35,19000,95103
F,98,17000,95101
F,80,14000,95102
F,92,54000,94040
M,7,0,95050
F,6,0,95105
F,71,67000,95105
M,39,88000,95051
F,12,0,94041
F,76,95000,95102
F,22,47000,95050
M,33,17000,94041
M,35,24000,95051
M,79,81000,95103
M,13,0,94041
F,90,69000,94041
M,77,2000,95102
F,91,14000,95101
F,63,40000,95102
F,13,0,94041
M,66,52000,95050
F,71,42000,95051
M,70,33000,95105
M,86,17000,95102
M,91,73000,95102
M,52,68000,95102
F,82,90000,95102
F,58,37000,95103
M,24,43000,94040
F,17,0,95101
M,22,5000,95051
F,40,94000,95101
F,26,2000,95105
M,50,14000,94040
F,57,84000,95105
M,81,0,94040
F,79,83000,95103
F,56,27000,94041
M,61,34000,95050
F,59,43000,95102
M,98,64000,95101
M,14,0,95102
F,96,92000,95050
F,64,66000,94041
F,52,92000,95102
F,66,76000,95102
M,19,0,95103
F,75,1000,94040
M,19,0,95101
M,18,0,95101
F,54,40000,94040
M,17,0,94040
M,79,9000,95050
M,63,81000,95105
M,84,61000,95101
M,39,42000,94041
M,9,0,95050
M,0,0,95050
M,1,0,95105
M,14,0,94041
M,1,0,94040
M,64,55000,95050
M,62,63000,95102
M,42,45000,95102
F,12,0,95050
M,94,76000,95102
F,11,0,95101
M,11,0,95051
F,52,52000,95103
M,82,38000,95103
F,58,35000,95101
F,86,38000,95050
M,65,11000,95103
M,50,51000,95101
F,9,0,95102
M,78,9000,94040
F,91,83000,94040
F,30,77000,95102
F,98,36000,95051
F,27,79000,95051
M,73,35000,95102
F,94,97000,95105
M,2,0,94041
M,73,6000,95051
M,0,0,95050
M,71,86000,95101
F,33,32000,94041
F,18,0,94040
M,64,67000,94040
M,51,29000,95101
F,33,64000,94041
F,44,32000,95102
M,73,48000,95051
M,56,42000,95103
M,14,0,95105
M,80,44000,95101
M,51,92000,95050
M,59,84000,94041
F,63,45000,95050
M,71,70000,95102
M,40,64000,94040
M,46,19000,94040
F,46,69000,95051
F,37,75000,95051
F,89,38000,94041
F,15,0,95051
M,46,11000,95102
M,55,8000,95105
M,24,51000,95051
F,49,1000,95102
M,54,75000,95102
M,64,83000,94041
F,20,0,95101
M,65,8000,94040
M,6,0,95051
F,20,0,95051
F,26,46000,95102
F,87,13000,94040
F,13,0,95102
F,1,0,95051
M,46,74000,95101
M,77,17000,94041
M,27,79000,95050
F,52,28000,95051
F,63,61000,95105
F,69,13000,95051
F,25,75000,95051
M,93,28000,95101
F,49,12000,95103
M,29,76000,95050
F,33,59000,94040
M,47,36000,95050
M,6,0,95050
M,51,68000,95105
F,77,64000,95103
F,40,77000,94040
F,35,99000,94041
F,84,31000,95103
F,8,0,95050
F,62,65000,95051
F,80,86000,94040
F,81,43000,94041
F,97,63000,95105
M,47,98000,95051
F,19,0,94041
F,92,88000,94041
F,80,21000,95105
M,96,59000,95101
M,16,0,94041
F,53,77000,95103
F,43,98000,95051
F,26,4000,95105
M,18,0,95103
M,56,0,95105
F,56,91000,94040
M,63,17000,95103
F,67,18000,95050
M,29,59000,95101
M,25,96000,94041
F,28,93000,95105
M,12,0,94041
M,69,5000,95103
F,52,10000,95050
F,55,73000,95105
F,75,37000,95101
M,25,12000,95105
F,96,43000,95102
F,37,66000,94040
F,21,42000,95051
M,15,0,95103
M,57,65000,94040
F,3,0,95050
F,85,86000,94040
F,46,42000,95051
M,39,73000,95102
M,94,34000,94040
M,82,46000,94040
M,45,19000,95101
F,23,62000,95051
F,29,1000,95050
M,58,1000,95103
F,66,77000,95050
M,49,87000,95051
F,39,71000,95101
M,82,59000,95103
M,97,78000,95102
F,50,97000,94041
M,65,91000,95050
F,46,85000,94041
M,85,19000,95101
F,15,0,95105
F,45,25000,95051
F,60,51000,94041
M,85,99000,95102
F,32,83000,95103
F,35,30000,95103
M,52,75000,95050
M,1,0,95101
F,1,0,95051
F,1,0,95105
M,81,50000,95105
F,26,24000,95051
M,49,12000,95050
F,42,86000,95105
F,93,40000,95050
M,76,44000,95101
F,87,87000,95102
M,78,25000,94041
F,40,19000,95105
M,94,27000,95105
F,36,42000,95105
F,16,0,95103
F,91,63000,94041
F,41,43000,95105
M,69,54000,95105
M,24,0,95050
F,29,42000,95051
M,58,49000,95102
F,76,99000,95102
M,23,81000,94040
M,32,24000,95050
F,93,26000,95101
F,56,18000,95105
M,20,0,95105
F,67,26000,94040
F,43,26000,95102
M,42,17000,95051
M,57,96000,95102
M,35,54000,94040
M,7,0,94041
F,97,29000,94041
F,29,24000,95102
F,56,23000,95102
M,28,82000,94040
F,45,39000,94041
F,76,11000,95050
F,70,63000,94040
M,58,96000,95101
F,93,38000,95103
M,83,81000,95105
M,33,36000,95050
M,45,26000,95050
M,22,57000,95050
M,13,0,95050
F,49,78000,94041
M,43,25000,95050
M,23,42000,95103
M,12,0,94040
F,20,0,95102
F,20,0,94041
M,9,0,94040
F,93,84000,95101
M,79,65000,95101
F,12,0,95050
F,28,86000,95102
M,89,12000,94040
F,45,16000,95103
M,96,83000,95050
F,14,0,95103
M,82,35000,95050
M,62,23000,94040
M,41,47000,95050
F,51,73000,95102
F,31,64000,95102
F,57,86000,95101
M,47,59000,95102
M,47,93000,95101
M,95,61000,94040
M,90,36000,95102
M,47,27000,95103
F,61,7000,95101
F,51,21000,94041
F,32,99000,95050
F,72,2000,94041
M,85,36000,95051
M,71,33000,95103
M,66,58000,94041
F,10,0,95101
M,90,49000,95102
M,78,5000,95103
M,29,25000,95105
F,59,91000,94040
M,26,84000,95051
F,51,50000,95051
M,4,0,95051
M,78,73000,95101
F,63,58000,95050
F,58,9000,95101
F,46,74000,95105
F,43,79000,94041
M,82,96000,95101
M,64,57000,95105
F,73,26000,94041
F,11,0,95102
M,34,18000,95103
F,98,57000,94041
F,29,16000,95101
F,98,39000,94040
F,0,0,95105
F,19,0,95105
M,4,0,95103
M,1,0,95051
M,40,5000,95105
F,63,16000,95050
F,81,92000,94040
F,37,93000,95101
M,32,62000,95101
F,6,0,95103
F,22,55000,95103
F,33,89000,95105
F,64,29000,95105
F,88,2000,94041
M,26,23000,94040
F,23,24000,95105
M,74,82000,94040
M,61,88000,95102
M,52,71000,95050
F,14,0,94041
M,12,0,95050
M,33,14000,95103
M,18,0,95050
F,83,51000,95051
M,57,3000,95101
M,37,98000,95105
F,9,0,95103
F,57,16000,95102
F,98,92000,95050
F,2,0,95103
M,50,73000,95050
M,28,9000,94040
M,74,42000,95102
M,78,93000,95102
M,88,29000,95102
M,77,64000,94040
M,62,21000,94041
F,48,92000,95105
F,88,71000,95105
F,52,58000,95050
F,11,0,95050
M,25,23000,95101
M,59,88000,94040
F,37,68000,95051
M,10,0,95102
M,18,0,95102
M,72,33000,94040
M,2,0,94040
F,52,46000,95103
F,17,0,95102
F,8,0,95105
F,17,0,95105
M,4,0,95051
M,4,0,95101
M,24,59000,95102
M,15,0,95051
F,94,0,95050
M,35,75000,95105
F,31,78000,95105
M,35,64000,94041
F,89,91000,95102
F,32,59000,95050
F,98,84000,95105
F,43,26000,95102
M,87,47000,95103
F,24,81000,95103
F,53,20000,94040
F,25,87000,95050
M,7,0,95103
M,14,0,95105
M,72,1000,95051
F,14,0,95103
F,79,21000,95051
M,3,0,94040
F,67,12000,95102
M,48,77000,95102
F,12,0,95103
M,57,48000,94040
F,72,71000,94040
M,36,88000,95105
F,88,65000,95103
F,79,19000,95102
F,44,83000,95102
M,6,0,95051
F,80,12000,95103
F,86,35000,94040
M,16,0,94041
F,37,49000,95102
F,59,36000,95051
F,64,64000,95101
F,30,50000,95102
F,78,94000,95051
F,77,29000,95105
M,84,93000,95103
F,41,6000,95103
F,25,49000,95103
M,90,83000,95051
F,42,88000,94041
F,82,49000,94040
F,38,27000,95051
F,33,7000,95105
M,59,2000,95101
M,39,77000,95103
M,52,82000,95103
M,54,42000,94040
M,67,55000,94041
F,73,7000,95101
M,99,18000,95051
F,48,69000,95105
F,67,60000,95101
F,78,82000,95103
M,99,22000,95101
F,27,35000,95105
M,50,12000,94041
F,77,30000,95101
F,71,43000,95103
M,39,13000,95051
F,25,34000,95051
F,88,40000,95105
M,46,47000,95050
F,98,14000,94040
M,28,99000,95105
M,39,40000,95050
F,76,65000,95102
M,38,51000,95051
F,32,29000,95050
F,68,98000,95101
F,40,61000,95105
M,23,91000,95102
F,97,85000,95105
M,45,64000,94041
M,34,78000,94040
M,84,6000,94041
M,13,0,95105
F,67,20000,94041
F,61,41000,95103
F,93,45000,95102
M,75,56000,95050
F,50,63000,94040
F,11,0,94041
F,37,92000,95101
M,73,18000,95101
M,32,44000,95050
M,69,79000,95050
M,14,0,95051
M,4,0,95105
M,34,51000,95050
M,52,44000,95050
F,9,0,95050
M,60,89000,95051
F,1,0,94041
F,2,0,94040
M,26,78000,95102
F,33,57000,95103
M,45,64000,95101
F,58,96000,95050
F,83,79000,94040
F,99,41000,95105
M,49,73000,95050
M,83,6000,95103
M,15,0,95051
F,6,0,95102
F,76,44000,95050
M,11,0,94041
F,1,0,95102
F,55,66000,95050
F,99,67000,95102
F,0,0,95101
F,89,95000,95051
M,29,20000,95051
F,38,92000,95102
F,42,49000,95051
F,51,94000,94041
F,81,96000,95101
M,94,77000,95103
M,50,13000,95102
F,96,2000,95051
M,60,82000,95103
M,96,69000,95101
M,52,45000,94041
F,16,0,95102
F,75,21000,95101
F,13,0,95102
M,21,47000,95051
M,76,45000,95051
F,3,0,95103
M,74,18000,95101
M,23,62000,94041
M,61,31000,95051
M,62,86000,94040
F,53,20000,95050
F,43,16000,95102
F,5,0,94041
F,15,0,95051
M,53,73000,95050
M,4,0,94040
F,22,50000,94041
F,40,25000,95101
M,24,65000,95050
M,77,54000,95051
F,67,91000,95105
F,11,0,95050
F,91,46000,95051
F,12,0,95103
M,88,47000,94041
M,42,18000,95051
F,88,3000,95103
M,80,77000,94040
M,77,50000,95102
M,13,0,95051
M,67,26000,95105
M,52,91000,95051
F,29,77000,95105
M,41,70000,94041
M,47,93000,95105
F,50,42000,95051
F,12,0,95051
M,86,8000,95105
M,41,95000,95050
M,51,75000,95105
M,79,97000,95103
M,1,0,94040
M,50,2000,95101
F,63,93000,94040
M,44,32000,95103
M,41,27000,95105
F,31,28000,94041
F,74,23000,94041
M,94,39000,94040
F,77,6000,95051
M,97,23000,94041
F,97,12000,95101
F,32,97000,95051
M,22,74000,94041
M,2,0,95103
F,88,54000,94041
M,87,66000,95105
M,25,39000,95103
F,48,23000,95103
M,35,72000,95102
M,3,0,95103
F,47,66000,95102
F,50,54000,95102
M,0,0,95101
F,47,99000,95103
M,93,79000,95102
F,31,94000,95051
F,75,35000,94040
M,88,74000,95102
F,61,36000,94040
M,43,10000,95101
F,9,0,95050
M,10,0,94041
M,32,18000,95105
F,99,1000,94041
M,3,0,95105
F,45,11000,95105
F,53,34000,94041
M,50,9000,95101
F,0,0,95105
M,55,4000,95101
F,23,9000,94041
F,65,68000,94041
M,44,36000,95101
F,76,21000,95102
M,0,0,94040
F,77,85000,95102
M,57,59000,95105
F,25,56000,95051
F,49,83000,94040
F,50,51000,95101
M,33,27000,95105
M,16,0,95103
F,0,0,95050
F,10,0,94041
F,22,8000,95101
M,10,0,94040
F,17,0,95051
F,93,37000,95050
F,78,66000,95101
F,80,18000,94041
M,11,0,95050
M,90,80000,95050
M,14,0,94041
M,1,0,95050
M,92,4000,95103
M,7,0,95105
F,6,0,95103
F,66,24000,95050
M,50,2000,95050
F,5,0,95051
F,8,0,95105
F,8,0,95051
M,60,87000,95102
F,4,0,95101
M,13,0,95105
M,18,0,95051
F,26,3000,95051
M,27,39000,94041
F,46,63000,95051
F,75,52000,94041
F,66,19000,95050
M,23,23000,95101
F,18,0,94040
F,61,79000,95051
F,30,52000,95101
F,51,94000,94040
F,98,43000,95050
M,3,0,95051
F,45,63000,95105
F,40,26000,95101
F,75,91000,94041
M,40,52000,94040
F,39,7000,95101
M,19,0,94041
M,48,82000,95105
M,77,86000,94040
M,87,82000,95103
F,96,70000,95102
F,34,10000,95101
F,25,98000,95101
F,65,23000,95101
F,36,73000,95103
F,45,93000,95051
F,44,59000,94040
F,45,98000,94041
M,9,0,94040
F,20,0,94041
M,93,55000,95051
F,9,0,95051
M,41,40000,95051
F,64,93000,95102
M,84,65000,94041
F,96,72000,95101
M,22,31000,94040
F,11,0,95102
F,46,57000,94040
M,41,40000,95103
M,98,7000,95051
M,34,36000,95103
M,96,42000,95050
F,96,22000,95103
M,20,0,95051
M,2,0,95103
M,47,75000,95105
F,57,76000,95051
M,99,31000,95051
F,86,85000,95051
F,82,68000,94041
M,28,75000,95101
F,84,94000,95050
F,42,11000,94041
M,7,0,95102
M,68,49000,95050
M,9,0,95105
F,28,40000,95050
M,39,6000,94040
F,45,5000,95102
M,2,0,95103
M,37,7000,95102
M,19,0,94040
F,96,10000,95051
F,96,44000,95050
M,9,0,95101
F,27,2000,95101
M,58,13000,95051
F,53,46000,95105
M,76,80000,95050
M,66,78000,95101
M,12,0,95051
M,46,8000,95101
F,80,74000,95051
M,76,23000,95103
F,93,98000,95050
F,56,36000,95050
F,79,85000,94041
F,15,0,94041
M,93,71000,94041
M,18,0,95103
F,29,73000,95101
F,82,45000,95105
M,30,31000,95103
M,46,15000,95051
F,56,23000,94040
F,71,17000,95102
M,90,6000,95102
M,60,67000,95050
F,41,26000,95050
M,39,56000,94040
M,8,0,94040
F,25,94000,95103
F,14,0,95102
F,2,0,94040
M,49,40000,95103
M,23,79000,95102
M,47,45000,95103
M,96,61000,95051
M,16,0,95103
M,21,1000,95051
M,30,86000,95051
M,6,0,95102
F,71,57000,95102
M,29,14000,95102
M,4,0,94040
M,49,4000,94040
M,75,29000,95105
F,92,85000,94040
M,70,86000,95101
M,23,95000,95101
F,46,49000,95051
M,57,49000,95051
F,21,86000,95102
M,70,9000,95102
F,14,0,95101
F,46,21000,95101
M,32,3000,95050
M,68,60000,95103
M,11,0,95051
M,31,13000,95050
M,63,43000,95050
M,38,26000,95051
M,21,98000,94041
F,81,78000,94041
F,90,93000,95050
M,52,65000,95051
M,17,0,94040
M,42,48000,95105
M,12,0,95102
F,43,11000,95050
F,81,64000,95050
M,21,34000,94041
M,3,0,94041
F,3,0,94040
F,19,0,94041
F,15,0,95105
M,59,14000,95051
M,16,0,95103
F,42,33000,95051
F,81,65000,94040
F,94,83000,95051
M,68,91000,94040
F,90,67000,95101
M,29,58000,95103
F,88,36000,95105
M,57,78000,95050
F,98,68000,95050
F,22,90000,95101
F,94,82000,94041
F,16,0,95101
M,30,94000,95105
M,77,83000,95101
M,91,71000,95105
M,1,0,94041
M,98,9000,95103
F,63,87000,94040
M,29,33000,95051
F,21,93000,95102
M,84,36000,94041
F,38,2000,95051
M,65,53000,95103
F,4,0,95050
M,93,69000,95101
M,75,98000,95105
F,1,0,95103
M,0,0,95102
M,11,0,95103
F,55,47000,94041
F,64,16000,95105
F,65,87000,95101
M,49,45000,94041
F,1,0,95051
M,72,14000,95101
M,94,23000,95101
M,43,98000,95051
M,61,99000,94041
F,25,4000,95101
M,42,15000,94041
M,55,75000,95105
M,60,74000,95050
M,19,0,95101
M,76,81000,95101
M,23,5000,95103
M,12,0,94041
F,33,75000,95101
M,31,73000,95103
F,81,68000,95051
M,74,61000,95051
M,96,56000,95101
F,59,43000,95101
M,53,79000,95051
M,7,0,95050
M,84,35000,95103
M,7,0,94040
M,38,8000,95103
M,19,0,95051
F,3,0,95051
M,71,61000,94040
F,69,99000,95105
M,57,97000,95050
F,1,0,95050
M,62,72000,95051
M,19,0,94040
M,63,43000,94041
M,42,81000,95102
F,72,53000,95050
M,44,81000,95101
F,50,36000,95102
F,76,82000,95102
M,87,2000,95102
M,35,80000,95051
F,32,32000,95101
M,40,75000,94040
F,6,0,95101
M,69,21000,95105
M,5,0,95103
M,20,0,94041
M,35,30000,95105
F,2,0,95103
M,51,28000,95051
M,80,47000,95103
M,19,0,95105
M,19,0,95102
F,80,77000,95105
M,95,28000,95102
M,36,71000,94041
M,39,64000,95051
M,45,43000,95103
F,88,24000,95101
M,53,26000,94041
F,69,0,95101
F,41,75000,95103
F,49,29000,94040
F,82,20000,94040
F,23,85000,94041
F,66,64000,95102
F,91,56000,95050
M,40,20000,94040
F,63,21000,94041
M,65,51000,95105
M,57,13000,94041
F,33,92000,95050
M,60,53000,95101
F,17,0,95105
M,49,53000,95101
F,76,76000,95101
M,26,99000,94041
M,51,37000,95102
F,47,15000,95105
M,1,0,95102
F,99,8000,95102
M,36,8000,95105
F,16,0,95101
M,66,22000,95051
F,5,0,95105
M,25,56000,95105
F,16,0,95105
F,82,22000,94041
M,26,34000,95105
M,47,21000,95102
F,84,42000,95101
F,70,78000,95102
M,58,43000,95103
M,13,0,94041
M,90,19000,95101
M,56,36000,94041
M,31,5000,95102
F,73,1000,95051
M,77,18000,95103
F,78,2000,95101
M,58,5000,95103
M,94,49000,94041
M,90,56000,95051
M,83,32000,95101
F,8,0,95051
M,76,74000,94040
M,1,0,95051
M,57,61000,95103
M,16,0,95105
M,42,73000,95101
F,53,96000,95051
F,6,0,95105
M,23,65000,94040
M,21,1000,95105
F,26,83000,94040
F,22,78000,95102
F,29,94000,95103
F,40,39000,95103
F,90,53000,95101
M,77,10000,95105
F,30,16000,95050
M,93,30000,94040
M,95,89000,95102
F,20,0,95105
F,79,75000,95105
M,61,43000,95102
M,79,33000,95103
M,92,44000,95051
F,31,51000,95103
F,90,52000,95050
F,53,26000,95103
F,76,64000,95102
F,98,27000,95102
M,66,18000,95105
M,60,12000,95105
M,14,0,94040
F,14,0,95051
F,80,79000,94040
F,44,76000,94041
F,54,27000,95103
M,96,66000,95103
F,10,0,94041
M,84,6000,95051
F,12,0,95050
F,6,0,95102
M,82,33000,94041
F,41,22000,95103
F,95,73000,94041
F,94,71000,94041
M,80,96000,95101
M,63,18000,95050
F,93,15000,95102
F,41,51000,95102
F,32,87000,94040
F,35,56000,95101
M,73,61000,95051
M,60,54000,95103
F,0,0,95105
M,67,13000,94040
M,74,77000,95101
F,15,0,95050
F,22,30000,95101
F,68,93000,94041
F,38,21000,95102
F,56,9000,95051
F,83,38000,95105
F,15,0,95050
F,63,70000,95101
M,25,83000,94040
F,67,64000,95105
M,71,73000,95102
M,67,58000,95050
M,65,41000,95051
M,4,0,95103
M,55,52000,95051
M,10,0,95101
F,34,16000,95102
M,1,0,95105
M,52,7000,94041
M,91,70000,95101
M,92,52000,95103
F,27,72000,95102
M,39,3000,95105
M,40,97000,95050
F,94,88000,95103
M,94,89000,94040
M,75,69000,94041
F,78,69000,95103
F,12,0,95051
M,86,93000,95050
M,64,79000,95101
M,8,0,94041
F,88,0,95102
M,52,42000,94040
F,77,11000,95101
F,50,96000,95051
M,37,2000,95102
M,90,21000,95050
F,20,0,95105
F,44,72000,95102
F,42,83000,95105
F,90,66000,95105
F,98,17000,94041
M,50,37000,94040
M,14,0,95051
F,94,51000,95051
M,23,86000,95105
M,63,28000,95051
M,93,47000,95050
F,91,22000,95101
F,5,0,94040
M,42,66000,95051
M,64,2000,95051
M,86,77000,94041
F,22,1000,95050
M,71,10000,95101
F,38,8000,95102
F,13,0,95103
M,84,94000,95050
F,10,0,95051
F,47,21000,95103
F,15,0,95101
F,20,0,95050
F,96,88000,95103
M,47,72000,95102
M,35,74000,95103
M,57,13000,95102
F,71,42000,94040
F,86,72000,94041
F,4,0,95102
M,35,17000,95050
M,0,0,95051
F,40,71000,94040
M,30,9000,95103
F,24,65000,95101
M,87,9000,94041
M,57,5000,94041
M,55,46000,95101
F,41,39000,95103
M,99,56000,95105
F,48,90000,95050
F,7,0,95105
M,23,17000,95102
F,3,0,95103
F,39,40000,95051
M,72,60000,95103
M,46,27000,95105
F,19,0,95101
M,92,81000,95101
M,68,14000,95101
M,58,64000,95101
M,67,49000,94040
M,89,85000,95102
M,71,49000,94040
F,36,94000,95050
M,57,46000,94040
F,74,57000,94040
M,52,60000,95101
M,64,8000,95050
M,7,0,95050
M,40,12000,95105
F,7,0,95102
F,51,93000,95103
M,55,26000,94040
F,81,54000,95102
M,19,0,95103
F,82,75000,95101
M,79,31000,95051
F,53,81000,95050
M,47,76000,95101
M,15,0,95050
F,72,92000,95051
F,30,5000,95105
F,33,92000,95102
M,94,0,95050
F,69,4000,95050
F,96,42000,95102
M,42,78000,95050
F,16,0,95050
F,42,62000,95101
F,72,84000,95051
M,39,13000,95103
M,90,67000,95102
M,7,0,95101
M,9,0,95050
F,79,98000,95102
M,49,56000,95102
F,76,85000,95101
M,26,94000,94040
M,91,94000,94040
M,29,23000,95105
F,77,1000,94041
M,7,0,94040
F,39,10000,95050
F,33,62000,94041
F,86,52000,94040
M,42,4000,94041
F,0,0,95105
M,30,19000,95103
M,1,0,95102
F,70,33000,94041
M,39,79000,94040
M,61,49000,95051
F,6,0,95103
M,1,0,94041
F,7,0,95105
M,45,83000,95102
M,27,73000,95102
M,9,0,94040
F,85,79000,95103
F,31,33000,94041
M,43,61000,94041
F,5,0,95101
F,23,93000,94041
M,28,22000,94040
M,84,53000,94040
F,11,0,95102
M,59,92000,95105
F,32,14000,94041
M,9,0,95101
M,55,18000,95050
F,24,57000,94040
M,65,71000,94040
F,3,0,95105
M,75,61000,94040
F,37,68000,95051
M,19,0,94040
M,8,0,95103
M,47,41000,95105
M,13,0,94041
M,38,66000,94040
M,66,69000,95101
F,21,86000,95051
F,99,15000,94041
F,87,85000,95105
F,10,0,95105
M,85,72000,94041
M,98,36000,94040
F,64,76000,94041
M,94,36000,95103
F,40,42000,95050
F,25,5000,95102
M,1,0,94040
F,69,52000,94041
M,37,3000,95101
F,73,66000,94040
M,36,48000,95103
F,79,17000,95050
M,80,90000,95101
F,15,0,95051
M,88,93000,95050
F,73,94000,95051
M,16,0,95050
F,97,60000,95103
F,62,33000,94041
M,82,53000,94041
F,7,0,95102
M,26,25000,95102
M,42,92000,95103
M,89,28000,94041
M,12,0,95103
F,91,55000,95105
M,96,47000,95103
F,62,1000,95051
M,40,54000,95051
M,18,0,94041
M,20,0,95050
F,60,74000,95050
M,65,67000,95050
F,99,20000,94040
F,37,34000,95105
F,36,33000,95102
M,99,77000,95051
F,76,57000,94041
M,62,28000,95050
F,60,96000,95102
F,38,71000,94041
F,67,64000,94041
F,14,0,95103
F,5,0,95102
F,66,21000,94040
M,71,64000,94040
F,18,0,95101
F,92,81000,94041
M,21,69000,95101
M,72,58000,95051
F,36,65000,95102
F,13,0,94041
M,77,83000,95102
M,66,19000,95051
F,95,43000,95101
M,12,0,95051
M,19,0,95105
F,16,0,94040
F,80,29000,95051
M,49,0,94041
M,33,74000,95101
M,18,0,95102
F,40,15000,95103
F,74,63000,94040
M,27,24000,95101
M,33,30000,95051
F,92,96000,95050
M,77,9000,95050
M,20,0,94040
M,15,0,95050
M,97,50000,95051
M,5,0,95102
F,79,62000,95105
M,98,39000,95051
M,84,52000,95050
F,41,41000,95051
M,31,64000,95105
M,20,0,94040
F,15,0,95105
F,60,46000,95103
F,72,92000,95050
M,82,90000,95050
F,95,25000,94041
F,38,27000,95105
M,28,38000,95102
F,58,44000,94040
F,24,26000,95102
M,68,55000,95101
F,41,23000,95102
M,22,62000,94040
M,4,0,95101
M,57,39000,95103
M,12,0,95103
F,13,0,94041
F,5,0,95102
F,28,39000,95102
M,89,54000,95105
F,68,6000,95101
F,63,45000,94040
M,13,0,95102
M,40,1000,95103
M,15,0,95105
M,8,0,95051
M,25,71000,95102
M,12,0,95050
M,39,2000,95102
M,0,0,95051
F,63,70000,94040
M,38,15000,95050
F,27,85000,95102
M,84,76000,95105
F,64,32000,95101
M,64,75000,95050
M,66,10000,94040
F,62,97000,95103
F,23,73000,95103
F,98,23000,95050
M,93,93000,95101
M,16,0,95050
F,53,12000,94040
M,84,65000,95101
M,71,66000,94040
M,74,55000,95101
F,45,60000,95051
M,85,36000,95105
M,92,42000,95101
F,1,0,95101
F,27,45000,95101
M,36,93000,95050
F,10,0,95105
M,2,0,95050
F,15,0,95103
M,32,99000,95051
F,40,81000,95050
M,11,0,94040
F,62,20000,95101
F,59,28000,95051
M,38,57000,95050
F,47,55000,95105
F,70,43000,95101
M,40,13000,95050
F,99,86000,95051
F,4,0,94040
F,96,92000,95102
F,32,13000,95050
M,10,0,95051
F,67,80000,94040
M,89,27000,95102
M,71,27000,95051
M,93,53000,95103
F,22,85000,95050
M,88,69000,94040
M,78,21000,94041
F,43,32000,95050
M,82,8000,95101
M,13,0,95103
F,80,15000,94041
M,47,74000,95102
M,61,7000,95050
F,43,19000,95051
F,22,45000,95103
M,1,0,95102
M,36,51000,95050
